"동읍면/5세별 주민등록인구"

"C행정구역(동읍면)별","행정구역(동읍면)별","C5세별","5세별","시점","인구 (명)","남 (명)","여 (명)"
'11650," 서초구",'10,"5 - 9세",1995,21730,11597,10133
'11650," 서초구",'15,"10 - 14세",1995,34127,18088,16039
'11650," 서초구",'20,"15 - 19세",1995,43245,22903,20342
'11650," 서초구",'25,"20 - 24세",1995,44291,21757,22534
'11650," 서초구",'30,"25 - 29세",1995,39779,20314,19465
'11650," 서초구",'35,"30 - 34세",1995,31207,15692,15515
'11650," 서초구",'40,"35 - 39세",1995,34300,15173,19127
'11650," 서초구",'45,"40 - 44세",1995,35685,15723,19962
'11650," 서초구",'50,"45 - 49세",1995,32702,15852,16850
'11650," 서초구",'55,"50 - 54세",1995,24289,13346,10943
'11650," 서초구",'60,"55 - 59세",1995,14936,8436,6500
'11650," 서초구",'65,"60 - 64세",1995,8728,4275,4453
'11650," 서초구",'70,"65 - 69세",1995,6239,2436,3803
'11650," 서초구",'75,"70 - 74세",1995,4836,1687,3149
'11650," 서초구",'80,"75 - 79세",1995,3428,1008,2420
'11650," 서초구",'85,"80 - 84세",1995,2154,556,1598
'11650," 서초구",'90,"85+ ",1995,1290,276,1014
'11680," 강남구",'00,"계",1995,554573,275106,279467
'11680," 강남구",'05,"0 - 4세",1995,29093,15496,13597
'11680," 강남구",'10,"5 - 9세",1995,30620,16268,14352
'11680," 강남구",'15,"10 - 14세",1995,50824,27231,23593
'11680," 강남구",'20,"15 - 19세",1995,64917,34559,30358
'11680," 강남구",'25,"20 - 24세",1995,57293,29036,28257
'11680," 강남구",'30,"25 - 29세",1995,47409,23960,23449
'11680," 강남구",'35,"30 - 34세",1995,40622,19901,20721
'11680," 강남구",'40,"35 - 39세",1995,48673,21102,27571
'11680," 강남구",'45,"40 - 44세",1995,51973,22657,29316
'11680," 강남구",'50,"45 - 49세",1995,47850,23704,24146
'11680," 강남구",'55,"50 - 54세",1995,32140,18244,13896
'11680," 강남구",'60,"55 - 59세",1995,18140,10358,7782
'11680," 강남구",'65,"60 - 64세",1995,10536,5026,5510
'11680," 강남구",'70,"65 - 69세",1995,8002,2784,5218
'11680," 강남구",'75,"70 - 74세",1995,6941,2161,4780
'11680," 강남구",'80,"75 - 79세",1995,4803,1442,3361
'11680," 강남구",'85,"80 - 84세",1995,3035,761,2274
'11680," 강남구",'90,"85+ ",1995,1702,416,1286
'11710," 송파구",'00,"계",1995,666806,332168,334638
'11710," 송파구",'05,"0 - 4세",1995,48488,25741,22747
'11710," 송파구",'10,"5 - 9세",1995,44814,23718,21096
'11710," 송파구",'15,"10 - 14세",1995,59994,31250,28744
'11710," 송파구",'20,"15 - 19세",1995,62144,31682,30462
'11710," 송파구",'25,"20 - 24세",1995,61290,29863,31427
'11710," 송파구",'30,"25 - 29세",1995,66502,33161,33341
'11710," 송파구",'35,"30 - 34세",1995,63844,32097,31747
'11710," 송파구",'40,"35 - 39세",1995,66477,31478,34999
'11710," 송파구",'45,"40 - 44세",1995,57129,27312,29817
'11710," 송파구",'50,"45 - 49세",1995,44304,23372,20932
'11710," 송파구",'55,"50 - 54세",1995,31167,16943,14224
'11710," 송파구",'60,"55 - 59세",1995,20573,10809,9764
'11710," 송파구",'65,"60 - 64세",1995,13614,6181,7433
'11710," 송파구",'70,"65 - 69세",1995,9694,3547,6147
'11710," 송파구",'75,"70 - 74세",1995,7420,2500,4920
'11710," 송파구",'80,"75 - 79세",1995,4925,1423,3502
'11710," 송파구",'85,"80 - 84세",1995,2790,714,2076
'11710," 송파구",'90,"85+ ",1995,1637,377,1260
'11740," 강동구",'00,"계",1995,505664,255525,250139
'11740," 강동구",'05,"0 - 4세",1995,36358,19211,17147
'11740," 강동구",'10,"5 - 9세",1995,35637,19040,16597
'11740," 강동구",'15,"10 - 14세",1995,48237,26006,22231
'11740," 강동구",'20,"15 - 19세",1995,48509,25925,22584
'11740," 강동구",'25,"20 - 24세",1995,44162,22171,21991
'11740," 강동구",'30,"25 - 29세",1995,45522,22716,22806
'11740," 강동구",'35,"30 - 34세",1995,48217,23984,24233
'11740," 강동구",'40,"35 - 39세",1995,53903,25626,28277
'11740," 강동구",'45,"40 - 44세",1995,45629,22310,23319
'11740," 강동구",'50,"45 - 49세",1995,33313,18146,15167
'11740," 강동구",'55,"50 - 54세",1995,21624,12132,9492
'11740," 강동구",'60,"55 - 59세",1995,14427,7551,6876
'11740," 강동구",'65,"60 - 64세",1995,9695,4107,5588
'11740," 강동구",'70,"65 - 69세",1995,7575,2631,4944
'11740," 강동구",'75,"70 - 74세",1995,5958,1994,3964
'11740," 강동구",'80,"75 - 79세",1995,3744,1162,2582
'11740," 강동구",'85,"80 - 84세",1995,2023,546,1477
'11740," 강동구",'90,"85+ ",1995,1131,267,864
'26,"부산광역시",'00,"계",1995,3883880,1941693,1942187
'26,"부산광역시",'05,"0 - 4세",1995,263849,142488,121361
'26,"부산광역시",'10,"5 - 9세",1995,248972,131868,117104
'26,"부산광역시",'15,"10 - 14세",1995,333190,172862,160328
'26,"부산광역시",'20,"15 - 19세",1995,366182,189457,176725
'26,"부산광역시",'25,"20 - 24세",1995,391107,197371,193736
'26,"부산광역시",'30,"25 - 29세",1995,368109,185818,182291
'26,"부산광역시",'35,"30 - 34세",1995,350779,175757,175022
'26,"부산광역시",'40,"35 - 39세",1995,376016,186065,189951
'26,"부산광역시",'45,"40 - 44세",1995,305304,153214,152090
'26,"부산광역시",'50,"45 - 49세",1995,238636,120802,117834
'26,"부산광역시",'55,"50 - 54세",1995,196037,99205,96832
'26,"부산광역시",'60,"55 - 59세",1995,158664,77570,81094
'26,"부산광역시",'65,"60 - 64세",1995,110096,49426,60670
'26,"부산광역시",'70,"65 - 69세",1995,75361,28691,46670
'26,"부산광역시",'75,"70 - 74세",1995,50526,17545,32981
'26,"부산광역시",'80,"75 - 79세",1995,27795,8507,19288
'26,"부산광역시",'85,"80 - 84세",1995,15049,3604,11445
'26,"부산광역시",'90,"85+ ",1995,8208,1443,6765
'26110," 중구",'00,"계",1995,65499,32084,33415
'26110," 중구",'05,"0 - 4세",1995,3301,1777,1524
'26110," 중구",'10,"5 - 9세",1995,3054,1581,1473
'26110," 중구",'15,"10 - 14세",1995,4556,2321,2235
'26110," 중구",'20,"15 - 19세",1995,5634,2915,2719
'26110," 중구",'25,"20 - 24세",1995,7352,3777,3575
'26110," 중구",'30,"25 - 29세",1995,6434,3440,2994
'26110," 중구",'35,"30 - 34세",1995,5068,2551,2517
'26110," 중구",'40,"35 - 39세",1995,5646,2703,2943
'26110," 중구",'45,"40 - 44세",1995,5140,2442,2698
'26110," 중구",'50,"45 - 49세",1995,4620,2154,2466
'26110," 중구",'55,"50 - 54세",1995,4202,1997,2205
'26110," 중구",'60,"55 - 59세",1995,3597,1731,1866
'26110," 중구",'65,"60 - 64세",1995,2368,1047,1321
'26110," 중구",'70,"65 - 69세",1995,1905,669,1236
'26110," 중구",'75,"70 - 74세",1995,1397,545,852
'26110," 중구",'80,"75 - 79세",1995,699,272,427
'26110," 중구",'85,"80 - 84세",1995,342,106,236
'26110," 중구",'90,"85+ ",1995,184,56,128
'26140," 서구",'00,"계",1995,178910,88558,90352
'26140," 서구",'05,"0 - 4세",1995,9845,5247,4598
'26140," 서구",'10,"5 - 9세",1995,8846,4558,4288
'26140," 서구",'15,"10 - 14세",1995,13568,7018,6550
'26140," 서구",'20,"15 - 19세",1995,17228,9109,8119
'26140," 서구",'25,"20 - 24세",1995,19825,10015,9810
'26140," 서구",'30,"25 - 29세",1995,17812,9479,8333
'26140," 서구",'35,"30 - 34세",1995,14160,7373,6787
'26140," 서구",'40,"35 - 39세",1995,15283,7507,7776
'26140," 서구",'45,"40 - 44세",1995,13599,6602,6997
'26140," 서구",'50,"45 - 49세",1995,11439,5525,5914
'26140," 서구",'55,"50 - 54세",1995,10641,5044,5597
'26140," 서구",'60,"55 - 59세",1995,9295,4399,4896
'26140," 서구",'65,"60 - 64세",1995,6514,2899,3615
'26140," 서구",'70,"65 - 69세",1995,4696,1783,2913
'26140," 서구",'75,"70 - 74세",1995,3102,1065,2037
'26140," 서구",'80,"75 - 79세",1995,1739,604,1135
'26140," 서구",'85,"80 - 84세",1995,866,229,637
'26140," 서구",'90,"85+ ",1995,452,102,350
'26170," 동구",'00,"계",1995,154504,77058,77446
'26170," 동구",'05,"0 - 4세",1995,8687,4635,4052
'26170," 동구",'10,"5 - 9세",1995,7665,4065,3600
'26170," 동구",'15,"10 - 14세",1995,11407,6023,5384
'26170," 동구",'20,"15 - 19세",1995,14076,7266,6810
'26170," 동구",'25,"20 - 24세",1995,17542,9059,8483
'26170," 동구",'30,"25 - 29세",1995,15724,8428,7296
'26170," 동구",'35,"30 - 34세",1995,12222,6448,5774
'26170," 동구",'40,"35 - 39세",1995,12948,6379,6569
'26170," 동구",'45,"40 - 44세",1995,11195,5411,5784
'26170," 동구",'50,"45 - 49세",1995,10147,4863,5284
'26170," 동구",'55,"50 - 54세",1995,9508,4528,4980
'26170," 동구",'60,"55 - 59세",1995,8351,3984,4367
'26170," 동구",'65,"60 - 64세",1995,5973,2700,3273
'26170," 동구",'70,"65 - 69세",1995,3997,1566,2431
'26170," 동구",'75,"70 - 74세",1995,2626,1010,1616
'26170," 동구",'80,"75 - 79세",1995,1336,457,879
'26170," 동구",'85,"80 - 84세",1995,699,169,530
'26170," 동구",'90,"85+ ",1995,401,67,334
'26200," 영도구",'00,"계",1995,208833,104106,104727
'26200," 영도구",'05,"0 - 4세",1995,12785,6757,6028
'26200," 영도구",'10,"5 - 9세",1995,12179,6460,5719
'26200," 영도구",'15,"10 - 14세",1995,16903,8676,8227
'26200," 영도구",'20,"15 - 19세",1995,19766,9984,9782
'26200," 영도구",'25,"20 - 24세",1995,22668,11569,11099
'26200," 영도구",'30,"25 - 29세",1995,19629,10339,9290
'26200," 영도구",'35,"30 - 34세",1995,17644,8955,8689
'26200," 영도구",'40,"35 - 39세",1995,19443,9897,9546
'26200," 영도구",'45,"40 - 44세",1995,15653,7866,7787
'26200," 영도구",'50,"45 - 49세",1995,13221,6563,6658
'26200," 영도구",'55,"50 - 54세",1995,11640,5702,5938
'26200," 영도구",'60,"55 - 59세",1995,9791,4681,5110
'26200," 영도구",'65,"60 - 64세",1995,6745,3081,3664
'26200," 영도구",'70,"65 - 69세",1995,4622,1702,2920
'26200," 영도구",'75,"70 - 74세",1995,3203,1103,2100
'26200," 영도구",'80,"75 - 79세",1995,1642,506,1136
'26200," 영도구",'85,"80 - 84세",1995,827,185,642
'26200," 영도구",'90,"85+ ",1995,472,80,392
'26230," 부산진구",'00,"계",1995,462242,231907,230335
'26230," 부산진구",'05,"0 - 4세",1995,28743,15483,13260
'26230," 부산진구",'10,"5 - 9세",1995,27851,14832,13019
'26230," 부산진구",'15,"10 - 14세",1995,38794,20065,18729
'26230," 부산진구",'20,"15 - 19세",1995,43668,22623,21045
'26230," 부산진구",'25,"20 - 24세",1995,49151,25036,24115
'26230," 부산진구",'30,"25 - 29세",1995,44890,23663,21227
'26230," 부산진구",'35,"30 - 34세",1995,40074,20429,19645
'26230," 부산진구",'40,"35 - 39세",1995,43233,21338,21895
'26230," 부산진구",'45,"40 - 44세",1995,35609,17876,17733
'26230," 부산진구",'50,"45 - 49세",1995,28448,14082,14366
'26230," 부산진구",'55,"50 - 54세",1995,24817,12173,12644
'26230," 부산진구",'60,"55 - 59세",1995,21233,10289,10944
'26230," 부산진구",'65,"60 - 64세",1995,14443,6611,7832
'26230," 부산진구",'70,"65 - 69세",1995,9396,3741,5655
'26230," 부산진구",'75,"70 - 74세",1995,5900,2096,3804
'26230," 부산진구",'80,"75 - 79세",1995,3283,1002,2281
'26230," 부산진구",'85,"80 - 84세",1995,1732,404,1328
'26230," 부산진구",'90,"85+ ",1995,977,164,813
'26260," 동래구",'00,"계",1995,313176,155952,157224
'26260," 동래구",'05,"0 - 4세",1995,18610,10154,8456
'26260," 동래구",'10,"5 - 9세",1995,18625,10015,8610
'26260," 동래구",'15,"10 - 14세",1995,28960,15341,13619
'26260," 동래구",'20,"15 - 19세",1995,33521,17682,15839
'26260," 동래구",'25,"20 - 24세",1995,31902,16117,15785
'26260," 동래구",'30,"25 - 29세",1995,26975,13507,13468
'26260," 동래구",'35,"30 - 34세",1995,25028,12129,12899
'26260," 동래구",'40,"35 - 39세",1995,29701,13564,16137
'26260," 동래구",'45,"40 - 44세",1995,27595,13111,14484
'26260," 동래구",'50,"45 - 49세",1995,21723,11148,10575
'26260," 동래구",'55,"50 - 54세",1995,16505,8685,7820
'26260," 동래구",'60,"55 - 59세",1995,12281,6348,5933
'26260," 동래구",'65,"60 - 64세",1995,8195,3683,4512
'26260," 동래구",'70,"65 - 69세",1995,5588,2124,3464
'26260," 동래구",'75,"70 - 74세",1995,3831,1278,2553
'26260," 동래구",'80,"75 - 79세",1995,2152,633,1519
'26260," 동래구",'85,"80 - 84세",1995,1278,302,976
'26260," 동래구",'90,"85+ ",1995,706,131,575
'26290," 남구",'00,"계",1995,320745,160825,159920
'26290," 남구",'05,"0 - 4세",1995,19722,10569,9153
'26290," 남구",'10,"5 - 9세",1995,18546,9730,8816
'26290," 남구",'15,"10 - 14세",1995,26711,14061,12650
'26290," 남구",'20,"15 - 19세",1995,31384,16277,15107
'26290," 남구",'25,"20 - 24세",1995,35082,17969,17113
'26290," 남구",'30,"25 - 29세",1995,30671,15854,14817
'26290," 남구",'35,"30 - 34세",1995,26723,13438,13285
'26290," 남구",'40,"35 - 39세",1995,29713,14379,15334
'26290," 남구",'45,"40 - 44세",1995,25381,12591,12790
'26290," 남구",'50,"45 - 49세",1995,20859,10333,10526
'26290," 남구",'55,"50 - 54세",1995,18115,9328,8787
'26290," 남구",'60,"55 - 59세",1995,14122,7165,6957
'26290," 남구",'65,"60 - 64세",1995,9237,4286,4951
'26290," 남구",'70,"65 - 69세",1995,6232,2407,3825
'26290," 남구",'75,"70 - 74세",1995,4036,1380,2656
'26290," 남구",'80,"75 - 79세",1995,2286,667,1619
'26290," 남구",'85,"80 - 84세",1995,1235,283,952
'26290," 남구",'90,"85+ ",1995,690,108,582
'26320," 북구",'00,"계",1995,283351,142007,141344
'26320," 북구",'05,"0 - 4세",1995,26366,14237,12129
'26320," 북구",'10,"5 - 9세",1995,23632,12404,11228
'26320," 북구",'15,"10 - 14세",1995,25229,12993,12236
'26320," 북구",'20,"15 - 19세",1995,23485,12022,11463
'26320," 북구",'25,"20 - 24세",1995,23615,11477,12138
'26320," 북구",'30,"25 - 29세",1995,27790,12693,15097
'26320," 북구",'35,"30 - 34세",1995,32329,16054,16275
'26320," 북구",'40,"35 - 39세",1995,31140,16482,14658
'26320," 북구",'45,"40 - 44세",1995,20895,11211,9684
'26320," 북구",'50,"45 - 49세",1995,13985,7444,6541
'26320," 북구",'55,"50 - 54세",1995,10464,5401,5063
'26320," 북구",'60,"55 - 59세",1995,8283,3827,4456
'26320," 북구",'65,"60 - 64세",1995,6257,2611,3646
'26320," 북구",'70,"65 - 69세",1995,4208,1504,2704
'26320," 북구",'75,"70 - 74세",1995,2841,918,1923
'26320," 북구",'80,"75 - 79세",1995,1578,471,1107
'26320," 북구",'85,"80 - 84세",1995,841,191,650
'26320," 북구",'90,"85+ ",1995,413,67,346
'26350," 해운대구",'00,"계",1995,305095,152134,152961
'26350," 해운대구",'05,"0 - 4세",1995,23539,12754,10785
'26350," 해운대구",'10,"5 - 9세",1995,21202,11277,9925
'26350," 해운대구",'15,"10 - 14세",1995,26433,13669,12764
'26350," 해운대구",'20,"15 - 19세",1995,27827,14227,13600
'26350," 해운대구",'25,"20 - 24세",1995,29180,14551,14629
'26350," 해운대구",'30,"25 - 29세",1995,29161,13992,15169
'26350," 해운대구",'35,"30 - 34세",1995,29758,14790,14968
'26350," 해운대구",'40,"35 - 39세",1995,30429,15275,15154
'26350," 해운대구",'45,"40 - 44세",1995,23842,12141,11701
'26350," 해운대구",'50,"45 - 49세",1995,17506,8975,8531
'26350," 해운대구",'55,"50 - 54세",1995,14201,7181,7020
'26350," 해운대구",'60,"55 - 59세",1995,11251,5518,5733
'26350," 해운대구",'65,"60 - 64세",1995,7961,3523,4438
'26350," 해운대구",'70,"65 - 69세",1995,5381,1969,3412
'26350," 해운대구",'75,"70 - 74세",1995,3721,1298,2423
'26350," 해운대구",'80,"75 - 79세",1995,2050,628,1422
'26350," 해운대구",'85,"80 - 84세",1995,1064,269,795
'26350," 해운대구",'90,"85+ ",1995,589,97,492
'26380," 사하구",'00,"계",1995,388534,194846,193688
'26380," 사하구",'05,"0 - 4세",1995,29520,15803,13717
'26380," 사하구",'10,"5 - 9세",1995,28032,14705,13327
'26380," 사하구",'15,"10 - 14세",1995,35226,18178,17048
'26380," 사하구",'20,"15 - 19세",1995,34969,18152,16817
'26380," 사하구",'25,"20 - 24세",1995,35965,17972,17993
'26380," 사하구",'30,"25 - 29세",1995,36478,17807,18671
'26380," 사하구",'35,"30 - 34세",1995,38312,18878,19434
'26380," 사하구",'40,"35 - 39세",1995,41045,20584,20461
'26380," 사하구",'45,"40 - 44세",1995,30938,16070,14868
'26380," 사하구",'50,"45 - 49세",1995,22485,11824,10661
'26380," 사하구",'55,"50 - 54세",1995,17190,8969,8221
'26380," 사하구",'60,"55 - 59세",1995,13325,6541,6784
'26380," 사하구",'65,"60 - 64세",1995,9419,4183,5236
'26380," 사하구",'70,"65 - 69세",1995,6615,2454,4161
'26380," 사하구",'75,"70 - 74세",1995,4459,1505,2954
'26380," 사하구",'80,"75 - 79세",1995,2490,746,1744
'26380," 사하구",'85,"80 - 84세",1995,1370,341,1029
'26380," 사하구",'90,"85+ ",1995,696,134,562
'26410," 금정구",'00,"계",1995,312034,155436,156598
'26410," 금정구",'05,"0 - 4세",1995,21212,11551,9661
'26410," 금정구",'10,"5 - 9세",1995,20116,10777,9339
'26410," 금정구",'15,"10 - 14세",1995,28300,14753,13547
'26410," 금정구",'20,"15 - 19세",1995,30716,15980,14736
'26410," 금정구",'25,"20 - 24세",1995,30275,15066,15209
'26410," 금정구",'30,"25 - 29세",1995,29019,14381,14638
'26410," 금정구",'35,"30 - 34세",1995,28063,13904,14159
'26410," 금정구",'40,"35 - 39세",1995,30440,14431,16009
'26410," 금정구",'45,"40 - 44세",1995,25530,12572,12958
'26410," 금정구",'50,"45 - 49세",1995,19472,10003,9469
'26410," 금정구",'55,"50 - 54세",1995,15150,7875,7275
'26410," 금정구",'60,"55 - 59세",1995,11775,5785,5990
'26410," 금정구",'65,"60 - 64세",1995,8285,3781,4504
'26410," 금정구",'70,"65 - 69세",1995,5669,2201,3468
'26410," 금정구",'75,"70 - 74세",1995,3898,1311,2587
'26410," 금정구",'80,"75 - 79세",1995,2189,640,1549
'26410," 금정구",'85,"80 - 84세",1995,1215,292,923
'26410," 금정구",'90,"85+ ",1995,710,133,577
'26440," 강서구",'00,"계",1995,73354,37300,36054
'26440," 강서구",'05,"0 - 4세",1995,4748,2532,2216
'26440," 강서구",'10,"5 - 9세",1995,4546,2378,2168
'26440," 강서구",'15,"10 - 14세",1995,5879,2979,2900
'26440," 강서구",'20,"15 - 19세",1995,6594,3409,3185
'26440," 강서구",'25,"20 - 24세",1995,7359,3871,3488
'26440," 강서구",'30,"25 - 29세",1995,6583,3630,2953
'26440," 강서구",'35,"30 - 34세",1995,6376,3419,2957
'26440," 강서구",'40,"35 - 39세",1995,6537,3599,2938
'26440," 강서구",'45,"40 - 44세",1995,5158,2846,2312
'26440," 강서구",'50,"45 - 49세",1995,4118,2182,1936
'26440," 강서구",'55,"50 - 54세",1995,3762,1883,1879
'26440," 강서구",'60,"55 - 59세",1995,3464,1569,1895
'26440," 강서구",'65,"60 - 64세",1995,2938,1235,1703
'26440," 강서구",'70,"65 - 69세",1995,2249,807,1442
'26440," 강서구",'75,"70 - 74세",1995,1572,582,990
'26440," 강서구",'80,"75 - 79세",1995,755,234,521
'26440," 강서구",'85,"80 - 84세",1995,483,115,368
'26440," 강서구",'90,"85+ ",1995,233,30,203
'26470," 연제구",'00,"계",1995,248908,124544,124364
'26470," 연제구",'05,"0 - 4세",1995,15806,8672,7134
'26470," 연제구",'10,"5 - 9세",1995,15418,8226,7192
'26470," 연제구",'15,"10 - 14세",1995,21589,11204,10385
'26470," 연제구",'20,"15 - 19세",1995,24188,12608,11580
'26470," 연제구",'25,"20 - 24세",1995,25596,12899,12697
'26470," 연제구",'30,"25 - 29세",1995,23341,11786,11555
'26470," 연제구",'35,"30 - 34세",1995,21339,10511,10828
'26470," 연제구",'40,"35 - 39세",1995,24056,11597,12459
'26470," 연제구",'45,"40 - 44세",1995,20357,10068,10289
'26470," 연제구",'50,"45 - 49세",1995,16322,8253,8069
'26470," 연제구",'55,"50 - 54세",1995,13105,6742,6363
'26470," 연제구",'60,"55 - 59세",1995,10239,5097,5142
'26470," 연제구",'65,"60 - 64세",1995,7016,3207,3809
'26470," 연제구",'70,"65 - 69세",1995,4535,1858,2677
'26470," 연제구",'75,"70 - 74세",1995,2973,1068,1905
'26470," 연제구",'80,"75 - 79세",1995,1646,475,1171
