"동읍면/5세별 주민등록인구"

"C행정구역(동읍면)별","행정구역(동읍면)별","C5세별","5세별","시점","인구 (명)","남 (명)","여 (명)"
'11650," 서초구",'00,"계",1996,405743,201220,204523
'11650," 서초구",'05,"0 - 4세",1996,21906,11550,10356
'11650," 서초구",'10,"5 - 9세",1996,21762,11540,10222
'11650," 서초구",'15,"10 - 14세",1996,30893,16376,14517
'11650," 서초구",'20,"15 - 19세",1996,42289,22465,19824
'11650," 서초구",'25,"20 - 24세",1996,43479,21286,22193
'11650," 서초구",'30,"25 - 29세",1996,44041,22293,21748
'11650," 서초구",'35,"30 - 34세",1996,30906,15882,15024
'11650," 서초구",'40,"35 - 39세",1996,33874,15214,18660
'11650," 서초구",'45,"40 - 44세",1996,36976,16313,20663
'11650," 서초구",'50,"45 - 49세",1996,31363,15214,16149
'11650," 서초구",'55,"50 - 54세",1996,24657,13225,11432
'11650," 서초구",'60,"55 - 59세",1996,16119,9123,6996
'11650," 서초구",'65,"60 - 64세",1996,9365,4686,4679
'11650," 서초구",'70,"65 - 69세",1996,6218,2428,3790
'11650," 서초구",'75,"70 - 74세",1996,4883,1696,3187
'11650," 서초구",'80,"75 - 79세",1996,3460,1040,2420
'11650," 서초구",'85,"80 - 84세",1996,2220,577,1643
'11650," 서초구",'90,"85+ ",1996,1332,312,1020
'11680," 강남구",'00,"계",1996,552768,273817,278951
'11680," 강남구",'05,"0 - 4세",1996,28853,15311,13542
'11680," 강남구",'10,"5 - 9세",1996,29897,15968,13929
'11680," 강남구",'15,"10 - 14세",1996,45787,24637,21150
'11680," 강남구",'20,"15 - 19세",1996,63199,33472,29727
'11680," 강남구",'25,"20 - 24세",1996,56957,28545,28412
'11680," 강남구",'30,"25 - 29세",1996,53572,26920,26652
'11680," 강남구",'35,"30 - 34세",1996,39906,20124,19782
'11680," 강남구",'40,"35 - 39세",1996,47201,20585,26616
'11680," 강남구",'45,"40 - 44세",1996,53764,23445,30319
'11680," 강남구",'50,"45 - 49세",1996,45301,22162,23139
'11680," 강남구",'55,"50 - 54세",1996,33072,18281,14791
'11680," 강남구",'60,"55 - 59세",1996,19585,11183,8402
'11680," 강남구",'65,"60 - 64세",1996,11156,5535,5621
'11680," 강남구",'70,"65 - 69세",1996,7982,2821,5161
'11680," 강남구",'75,"70 - 74세",1996,6706,2077,4629
'11680," 강남구",'80,"75 - 79세",1996,4955,1504,3451
'11680," 강남구",'85,"80 - 84세",1996,3091,803,2288
'11680," 강남구",'90,"85+ ",1996,1784,444,1340
'11710," 송파구",'00,"계",1996,668987,333209,335778
'11710," 송파구",'05,"0 - 4세",1996,47570,25239,22331
'11710," 송파구",'10,"5 - 9세",1996,45368,24084,21284
'11710," 송파구",'15,"10 - 14세",1996,55505,28840,26665
'11710," 송파구",'20,"15 - 19세",1996,63771,32570,31201
'11710," 송파구",'25,"20 - 24세",1996,59575,28882,30693
'11710," 송파구",'30,"25 - 29세",1996,69210,34293,34917
'11710," 송파구",'35,"30 - 34세",1996,61479,31407,30072
'11710," 송파구",'40,"35 - 39세",1996,66879,31720,35159
'11710," 송파구",'45,"40 - 44세",1996,60781,28850,31931
'11710," 송파구",'50,"45 - 49세",1996,43716,22835,20881
'11710," 송파구",'55,"50 - 54세",1996,31804,17276,14528
'11710," 송파구",'60,"55 - 59세",1996,21871,11593,10278
'11710," 송파구",'65,"60 - 64세",1996,14451,6743,7708
'11710," 송파구",'70,"65 - 69세",1996,9944,3777,6167
'11710," 송파구",'75,"70 - 74세",1996,7478,2503,4975
'11710," 송파구",'80,"75 - 79세",1996,4990,1498,3492
'11710," 송파구",'85,"80 - 84세",1996,2883,725,2158
'11710," 송파구",'90,"85+ ",1996,1712,374,1338
'11740," 강동구",'00,"계",1996,496613,250959,245654
'11740," 강동구",'05,"0 - 4세",1996,34184,18089,16095
'11740," 강동구",'10,"5 - 9세",1996,34664,18416,16248
'11740," 강동구",'15,"10 - 14세",1996,43517,23562,19955
'11740," 강동구",'20,"15 - 19세",1996,50216,26829,23387
'11740," 강동구",'25,"20 - 24세",1996,42261,21299,20962
'11740," 강동구",'30,"25 - 29세",1996,45705,22945,22760
'11740," 강동구",'35,"30 - 34세",1996,44514,22377,22137
'11740," 강동구",'40,"35 - 39세",1996,53027,25173,27854
'11740," 강동구",'45,"40 - 44세",1996,47713,22939,24774
'11740," 강동구",'50,"45 - 49세",1996,32919,17831,15088
'11740," 강동구",'55,"50 - 54세",1996,22142,12369,9773
'11740," 강동구",'60,"55 - 59세",1996,15076,8006,7070
'11740," 강동구",'65,"60 - 64세",1996,10146,4498,5648
'11740," 강동구",'70,"65 - 69세",1996,7565,2648,4917
'11740," 강동구",'75,"70 - 74세",1996,5922,1970,3952
'11740," 강동구",'80,"75 - 79세",1996,3781,1195,2586
'11740," 강동구",'85,"80 - 84세",1996,2066,544,1522
'11740," 강동구",'90,"85+ ",1996,1195,269,926
'26,"부산광역시",'00,"계",1996,3867125,1932943,1934182
'26,"부산광역시",'05,"0 - 4세",1996,256090,138293,117797
'26,"부산광역시",'10,"5 - 9세",1996,248086,131693,116393
'26,"부산광역시",'15,"10 - 14세",1996,303323,157958,145365
'26,"부산광역시",'20,"15 - 19세",1996,375431,194251,181180
'26,"부산광역시",'25,"20 - 24세",1996,371573,188542,183031
'26,"부산광역시",'30,"25 - 29세",1996,370592,185936,184656
'26,"부산광역시",'35,"30 - 34세",1996,330031,167093,162938
'26,"부산광역시",'40,"35 - 39세",1996,381212,187247,193965
'26,"부산광역시",'45,"40 - 44세",1996,322012,161035,160977
'26,"부산광역시",'50,"45 - 49세",1996,246093,124085,122008
'26,"부산광역시",'55,"50 - 54세",1996,193758,98193,95565
'26,"부산광역시",'60,"55 - 59세",1996,166621,81804,84817
'26,"부산광역시",'65,"60 - 64세",1996,117153,53427,63726
'26,"부산광역시",'70,"65 - 69세",1996,78940,30588,48352
'26,"부산광역시",'75,"70 - 74세",1996,52251,18211,34040
'26,"부산광역시",'80,"75 - 79세",1996,29622,9242,20380
'26,"부산광역시",'85,"80 - 84세",1996,15582,3730,11852
'26,"부산광역시",'90,"85+ ",1996,8755,1615,7140
'26110," 중구",'00,"계",1996,62810,30682,32128
'26110," 중구",'05,"0 - 4세",1996,3148,1633,1515
'26110," 중구",'10,"5 - 9세",1996,2928,1526,1402
'26110," 중구",'15,"10 - 14세",1996,3905,1999,1906
'26110," 중구",'20,"15 - 19세",1996,5481,2844,2637
'26110," 중구",'25,"20 - 24세",1996,6623,3405,3218
'26110," 중구",'30,"25 - 29세",1996,6330,3306,3024
'26110," 중구",'35,"30 - 34세",1996,4600,2380,2220
'26110," 중구",'40,"35 - 39세",1996,5488,2610,2878
'26110," 중구",'45,"40 - 44세",1996,5169,2477,2692
'26110," 중구",'50,"45 - 49세",1996,4487,2092,2395
'26110," 중구",'55,"50 - 54세",1996,3964,1862,2102
'26110," 중구",'60,"55 - 59세",1996,3676,1772,1904
'26110," 중구",'65,"60 - 64세",1996,2466,1102,1364
'26110," 중구",'70,"65 - 69세",1996,1905,705,1200
'26110," 중구",'75,"70 - 74세",1996,1359,487,872
'26110," 중구",'80,"75 - 79세",1996,759,310,449
'26110," 중구",'85,"80 - 84세",1996,334,110,224
'26110," 중구",'90,"85+ ",1996,188,62,126
'26140," 서구",'00,"계",1996,173148,85631,87517
'26140," 서구",'05,"0 - 4세",1996,9258,4888,4370
'26140," 서구",'10,"5 - 9세",1996,8670,4555,4115
'26140," 서구",'15,"10 - 14세",1996,11875,6082,5793
'26140," 서구",'20,"15 - 19세",1996,16842,8836,8006
'26140," 서구",'25,"20 - 24세",1996,18074,9196,8878
'26140," 서구",'30,"25 - 29세",1996,17617,9311,8306
'26140," 서구",'35,"30 - 34세",1996,13140,6945,6195
'26140," 서구",'40,"35 - 39세",1996,14998,7328,7670
'26140," 서구",'45,"40 - 44세",1996,13696,6706,6990
'26140," 서구",'50,"45 - 49세",1996,11445,5559,5886
'26140," 서구",'55,"50 - 54세",1996,10055,4712,5343
'26140," 서구",'60,"55 - 59세",1996,9564,4529,5035
'26140," 서구",'65,"60 - 64세",1996,6784,3091,3693
'26140," 서구",'70,"65 - 69세",1996,4750,1789,2961
'26140," 서구",'75,"70 - 74세",1996,3195,1128,2067
'26140," 서구",'80,"75 - 79세",1996,1826,636,1190
'26140," 서구",'85,"80 - 84세",1996,877,237,640
'26140," 서구",'90,"85+ ",1996,482,103,379
'26170," 동구",'00,"계",1996,146215,72756,73459
'26170," 동구",'05,"0 - 4세",1996,7944,4208,3736
'26170," 동구",'10,"5 - 9세",1996,7094,3759,3335
'26170," 동구",'15,"10 - 14세",1996,9652,5087,4565
'26170," 동구",'20,"15 - 19세",1996,13788,7109,6679
'26170," 동구",'25,"20 - 24세",1996,15728,8096,7632
'26170," 동구",'30,"25 - 29세",1996,15135,8121,7014
'26170," 동구",'35,"30 - 34세",1996,10881,5816,5065
'26170," 동구",'40,"35 - 39세",1996,12179,5979,6200
'26170," 동구",'45,"40 - 44세",1996,11194,5418,5776
'26170," 동구",'50,"45 - 49세",1996,9902,4727,5175
'26170," 동구",'55,"50 - 54세",1996,8886,4257,4629
'26170," 동구",'60,"55 - 59세",1996,8310,3922,4388
'26170," 동구",'65,"60 - 64세",1996,6252,2854,3398
'26170," 동구",'70,"65 - 69세",1996,4098,1663,2435
'26170," 동구",'75,"70 - 74세",1996,2644,1001,1643
'26170," 동구",'80,"75 - 79세",1996,1394,484,910
'26170," 동구",'85,"80 - 84세",1996,724,183,541
'26170," 동구",'90,"85+ ",1996,410,72,338
'26200," 영도구",'00,"계",1996,203699,101565,102134
'26200," 영도구",'05,"0 - 4세",1996,11911,6368,5543
'26200," 영도구",'10,"5 - 9세",1996,11689,6088,5601
'26200," 영도구",'15,"10 - 14세",1996,14961,7744,7217
'26200," 영도구",'20,"15 - 19세",1996,19795,10026,9769
'26200," 영도구",'25,"20 - 24세",1996,21102,10757,10345
'26200," 영도구",'30,"25 - 29세",1996,19539,10333,9206
'26200," 영도구",'35,"30 - 34세",1996,16237,8383,7854
'26200," 영도구",'40,"35 - 39세",1996,19200,9651,9549
'26200," 영도구",'45,"40 - 44세",1996,16213,8118,8095
'26200," 영도구",'50,"45 - 49세",1996,13260,6580,6680
'26200," 영도구",'55,"50 - 54세",1996,11328,5552,5776
'26200," 영도구",'60,"55 - 59세",1996,10187,4913,5274
'26200," 영도구",'65,"60 - 64세",1996,7134,3282,3852
'26200," 영도구",'70,"65 - 69세",1996,4827,1825,3002
'26200," 영도구",'75,"70 - 74세",1996,3218,1124,2094
'26200," 영도구",'80,"75 - 79세",1996,1732,524,1208
'26200," 영도구",'85,"80 - 84세",1996,873,213,660
'26200," 영도구",'90,"85+ ",1996,493,84,409
'26230," 부산진구",'00,"계",1996,445581,223353,222228
'26230," 부산진구",'05,"0 - 4세",1996,26664,14323,12341
'26230," 부산진구",'10,"5 - 9세",1996,26718,14230,12488
'26230," 부산진구",'15,"10 - 14세",1996,34314,17879,16435
'26230," 부산진구",'20,"15 - 19세",1996,43384,22475,20909
'26230," 부산진구",'25,"20 - 24세",1996,44933,23121,21812
'26230," 부산진구",'30,"25 - 29세",1996,43501,22668,20833
'26230," 부산진구",'35,"30 - 34세",1996,36197,18637,17560
'26230," 부산진구",'40,"35 - 39세",1996,42310,20705,21605
'26230," 부산진구",'45,"40 - 44세",1996,36528,18206,18322
'26230," 부산진구",'50,"45 - 49세",1996,28606,14265,14341
'26230," 부산진구",'55,"50 - 54세",1996,23582,11577,12005
'26230," 부산진구",'60,"55 - 59세",1996,21655,10471,11184
'26230," 부산진구",'65,"60 - 64세",1996,15205,7008,8197
'26230," 부산진구",'70,"65 - 69세",1996,9678,3860,5818
'26230," 부산진구",'75,"70 - 74세",1996,6088,2215,3873
'26230," 부산진구",'80,"75 - 79세",1996,3438,1117,2321
'26230," 부산진구",'85,"80 - 84세",1996,1744,411,1333
'26230," 부산진구",'90,"85+ ",1996,1036,185,851
'26260," 동래구",'00,"계",1996,307925,153355,154570
'26260," 동래구",'05,"0 - 4세",1996,17467,9534,7933
'26260," 동래구",'10,"5 - 9세",1996,18167,9837,8330
'26260," 동래구",'15,"10 - 14세",1996,25914,13787,12127
'26260," 동래구",'20,"15 - 19세",1996,33995,17893,16102
'26260," 동래구",'25,"20 - 24세",1996,30466,15503,14963
'26260," 동래구",'30,"25 - 29세",1996,27182,13632,13550
'26260," 동래구",'35,"30 - 34세",1996,23015,11334,11681
'26260," 동래구",'40,"35 - 39세",1996,29089,13244,15845
'26260," 동래구",'45,"40 - 44세",1996,28406,13399,15007
'26260," 동래구",'50,"45 - 49세",1996,22173,11230,10943
'26260," 동래구",'55,"50 - 54세",1996,16295,8570,7725
'26260," 동래구",'60,"55 - 59세",1996,12895,6616,6279
'26260," 동래구",'65,"60 - 64세",1996,8686,4056,4630
'26260," 동래구",'70,"65 - 69세",1996,5809,2268,3541
'26260," 동래구",'75,"70 - 74세",1996,4009,1326,2683
'26260," 동래구",'80,"75 - 79세",1996,2320,696,1624
'26260," 동래구",'85,"80 - 84세",1996,1273,292,981
'26260," 동래구",'90,"85+ ",1996,764,138,626
'26290," 남구",'00,"계",1996,315041,158039,157002
'26290," 남구",'05,"0 - 4세",1996,18852,10146,8706
'26290," 남구",'10,"5 - 9세",1996,17996,9414,8582
'26290," 남구",'15,"10 - 14세",1996,23696,12474,11222
'26290," 남구",'20,"15 - 19세",1996,31566,16595,14971
'26290," 남구",'25,"20 - 24세",1996,33113,17016,16097
'26290," 남구",'30,"25 - 29세",1996,31055,15895,15160
'26290," 남구",'35,"30 - 34세",1996,24689,12764,11925
'26290," 남구",'40,"35 - 39세",1996,29135,13990,15145
'26290," 남구",'45,"40 - 44세",1996,26305,12853,13452
'26290," 남구",'50,"45 - 49세",1996,21290,10546,10744
'26290," 남구",'55,"50 - 54세",1996,17869,9190,8679
'26290," 남구",'60,"55 - 59세",1996,14738,7466,7272
'26290," 남구",'65,"60 - 64세",1996,9812,4616,5196
'26290," 남구",'70,"65 - 69세",1996,6418,2547,3871
'26290," 남구",'75,"70 - 74세",1996,4102,1388,2714
'26290," 남구",'80,"75 - 79세",1996,2417,740,1677
'26290," 남구",'85,"80 - 84세",1996,1278,283,995
'26290," 남구",'90,"85+ ",1996,710,116,594
'26320," 북구",'00,"계",1996,293307,147203,146104
'26320," 북구",'05,"0 - 4세",1996,26255,14197,12058
'26320," 북구",'10,"5 - 9세",1996,24522,12953,11569
'26320," 북구",'15,"10 - 14세",1996,24388,12707,11681
'26320," 북구",'20,"15 - 19세",1996,25335,12849,12486
'26320," 북구",'25,"20 - 24세",1996,23627,11721,11906
'26320," 북구",'30,"25 - 29세",1996,28251,12834,15417
'26320," 북구",'35,"30 - 34세",1996,31577,15688,15889
'26320," 북구",'40,"35 - 39세",1996,33524,17572,15952
'26320," 북구",'45,"40 - 44세",1996,23220,12380,10840
'26320," 북구",'50,"45 - 49세",1996,15213,8052,7161
'26320," 북구",'55,"50 - 54세",1996,10769,5602,5167
'26320," 북구",'60,"55 - 59세",1996,9091,4283,4808
'26320," 북구",'65,"60 - 64세",1996,6874,2929,3945
'26320," 북구",'70,"65 - 69세",1996,4603,1670,2933
'26320," 북구",'75,"70 - 74세",1996,3011,991,2020
'26320," 북구",'80,"75 - 79세",1996,1727,504,1223
'26320," 북구",'85,"80 - 84세",1996,840,176,664
'26320," 북구",'90,"85+ ",1996,480,95,385
'26350," 해운대구",'00,"계",1996,346231,172214,174017
'26350," 해운대구",'05,"0 - 4세",1996,27220,14587,12633
'26350," 해운대구",'10,"5 - 9세",1996,25195,13464,11731
'26350," 해운대구",'15,"10 - 14세",1996,27307,14159,13148
'26350," 해운대구",'20,"15 - 19세",1996,31371,16083,15288
'26350," 해운대구",'25,"20 - 24세",1996,30504,15268,15236
'26350," 해운대구",'30,"25 - 29세",1996,33357,15606,17751
'26350," 해운대구",'35,"30 - 34세",1996,33345,16540,16805
'26350," 해운대구",'40,"35 - 39세",1996,36110,17913,18197
'26350," 해운대구",'45,"40 - 44세",1996,28535,14614,13921
'26350," 해운대구",'50,"45 - 49세",1996,20230,10287,9943
'26350," 해운대구",'55,"50 - 54세",1996,15666,7972,7694
'26350," 해운대구",'60,"55 - 59세",1996,13173,6500,6673
'26350," 해운대구",'65,"60 - 64세",1996,9473,4253,5220
'26350," 해운대구",'70,"65 - 69세",1996,6340,2400,3940
'26350," 해운대구",'75,"70 - 74세",1996,4109,1420,2689
'26350," 해운대구",'80,"75 - 79세",1996,2382,714,1668
'26350," 해운대구",'85,"80 - 84세",1996,1239,312,927
'26350," 해운대구",'90,"85+ ",1996,675,122,553
'26380," 사하구",'00,"계",1996,394296,197870,196426
'26380," 사하구",'05,"0 - 4세",1996,29635,15921,13714
'26380," 사하구",'10,"5 - 9세",1996,28322,14932,13390
'26380," 사하구",'15,"10 - 14세",1996,32670,16895,15775
'26380," 사하구",'20,"15 - 19세",1996,37027,19171,17856
'26380," 사하구",'25,"20 - 24세",1996,34696,17389,17307
'26380," 사하구",'30,"25 - 29세",1996,37998,18567,19431
'26380," 사하구",'35,"30 - 34세",1996,36633,18351,18282
'26380," 사하구",'40,"35 - 39세",1996,42337,21056,21281
'26380," 사하구",'45,"40 - 44세",1996,33459,17293,16166
'26380," 사하구",'50,"45 - 49세",1996,23468,12195,11273
'26380," 사하구",'55,"50 - 54세",1996,17327,9022,8305
'26380," 사하구",'60,"55 - 59세",1996,14260,7032,7228
'26380," 사하구",'65,"60 - 64세",1996,10053,4576,5477
'26380," 사하구",'70,"65 - 69세",1996,6897,2568,4329
'26380," 사하구",'75,"70 - 74세",1996,4668,1593,3075
'26380," 사하구",'80,"75 - 79세",1996,2695,810,1885
'26380," 사하구",'85,"80 - 84세",1996,1432,360,1072
'26380," 사하구",'90,"85+ ",1996,719,139,580
'26410," 금정구",'00,"계",1996,303946,151612,152334
'26410," 금정구",'05,"0 - 4세",1996,19535,10685,8850
'26410," 금정구",'10,"5 - 9세",1996,19280,10315,8965
'26410," 금정구",'15,"10 - 14세",1996,25265,13350,11915
'26410," 금정구",'20,"15 - 19세",1996,31379,16308,15071
'26410," 금정구",'25,"20 - 24세",1996,28820,14487,14333
'26410," 금정구",'30,"25 - 29세",1996,28110,13934,14176
'26410," 금정구",'35,"30 - 34세",1996,25382,12635,12747
'26410," 금정구",'40,"35 - 39세",1996,29785,14027,15758
'26410," 금정구",'45,"40 - 44세",1996,26543,12955,13588
'26410," 금정구",'50,"45 - 49세",1996,19957,10219,9738
'26410," 금정구",'55,"50 - 54세",1996,14991,7762,7229
'26410," 금정구",'60,"55 - 59세",1996,12246,6151,6095
'26410," 금정구",'65,"60 - 64세",1996,8602,3981,4621
'26410," 금정구",'70,"65 - 69세",1996,5820,2304,3516
'26410," 금정구",'75,"70 - 74세",1996,3964,1362,2602
'26410," 금정구",'80,"75 - 79세",1996,2314,698,1616
'26410," 금정구",'85,"80 - 84세",1996,1210,301,909
'26410," 금정구",'90,"85+ ",1996,743,138,605
'26440," 강서구",'00,"계",1996,70961,36195,34766
'26440," 강서구",'05,"0 - 4세",1996,4364,2310,2054
'26440," 강서구",'10,"5 - 9세",1996,4247,2221,2026
'26440," 강서구",'15,"10 - 14세",1996,5268,2689,2579
'26440," 강서구",'20,"15 - 19세",1996,6565,3408,3157
'26440," 강서구",'25,"20 - 24세",1996,6844,3592,3252
'26440," 강서구",'30,"25 - 29세",1996,6369,3595,2774
'26440," 강서구",'35,"30 - 34세",1996,5686,3076,2610
'26440," 강서구",'40,"35 - 39세",1996,6541,3581,2960
'26440," 강서구",'45,"40 - 44세",1996,5349,2934,2415
'26440," 강서구",'50,"45 - 49세",1996,4215,2272,1943
'26440," 강서구",'55,"50 - 54세",1996,3594,1835,1759
'26440," 강서구",'60,"55 - 59세",1996,3533,1623,1910
'26440," 강서구",'65,"60 - 64세",1996,2921,1229,1692
'26440," 강서구",'70,"65 - 69세",1996,2322,834,1488
'26440," 강서구",'75,"70 - 74세",1996,1587,572,1015
'26440," 강서구",'80,"75 - 79세",1996,833,273,560
'26440," 강서구",'85,"80 - 84세",1996,480,115,365
'26440," 강서구",'90,"85+ ",1996,243,36,207
'26470," 연제구",'00,"계",1996,240026,120062,119964
'26470," 연제구",'05,"0 - 4세",1996,14469,7976,6493
'26470," 연제구",'10,"5 - 9세",1996,14627,7848,6779
'26470," 연제구",'15,"10 - 14세",1996,18839,9753,9086
'26470," 연제구",'20,"15 - 19세",1996,24451,12712,11739
'26470," 연제구",'25,"20 - 24세",1996,23973,12176,11797
'26470," 연제구",'30,"25 - 29세",1996,22539,11366,11173
'26470," 연제구",'35,"30 - 34세",1996,19057,9538,9519
'26470," 연제구",'40,"35 - 39세",1996,23285,11039,12246
'26470," 연제구",'45,"40 - 44세",1996,20829,10231,10598
'26470," 연제구",'50,"45 - 49세",1996,16457,8263,8194
'26470," 연제구",'55,"50 - 54세",1996,12763,6612,6151
'26470," 연제구",'60,"55 - 59세",1996,10542,5316,5226
'26470," 연제구",'65,"60 - 64세",1996,7241,3320,3921
'26470," 연제구",'70,"65 - 69세",1996,4750,1999,2751
'26470," 연제구",'75,"70 - 74세",1996,3022,1111,1911
